@ HyperIMU - ianovir
@ Date:Thu Jun 11 17:08:32 GMT+02:00 2020, Sampling Rate:20ms

timestamp,Samsung_Rotation_Vector.x,Samsung_Rotation_Vector.y,Samsung_Rotation_Vector.z,Linear_Acceleration_Sensor.x,Linear_Acceleration_Sensor.y,Linear_Acceleration_Sensor.z
1591888113177,0.22172,0.460194,-0.641129,-4.828012,0.15251565,3.1548548
1591888113201,0.22172,0.460194,-0.641129,-4.828012,0.15251565,3.1548548
1591888113243,0.22706,0.455799,-0.634328,-4.828012,0.15251565,3.1548548
1591888113275,0.37583,0.458002,-0.588045,0.62556076,2.1262054,0.650151
1591888113291,0.391375,0.462489,-0.587245,-1.6085787,3.7568026,0.0672183
1591888113305,0.423365,0.467881,-0.589364,-2.0985374,5.395051,-3.582614
1591888113321,0.440062,0.468664,-0.589344,-0.66595745,5.0372877,-4.473034
1591888113356,0.509894,0.467526,-0.579407,5.862603,1.9849136,1.04982
1591888113370,0.523393,0.462451,-0.57993,4.17364,1.8743677,2.380077
1591888113390,0.543279,0.448682,-0.587748,2.7559953,2.930111,2.5093524
1591888113417,0.560146,0.428533,-0.600058,3.1644769,3.158449,2.577998
1591888113442,0.578277,0.387798,-0.619839,8.394462,1.5694134,-3.6766088
1591888113463,0.587962,0.37111,-0.628468,11.686679,1.1995066,1.9254671
1591888113483,0.594321,0.365381,-0.631132,8.354768,0.6091197,3.0987172
1591888113517,0.625459,0.332885,-0.644975,8.361846,1.4142282,-2.4410183
1591888113547,0.63495,0.313224,-0.659301,8.637632,-0.46852022,2.4407465
1591888113578,0.663197,0.293722,-0.664418,0.6871662,0.31627774,-2.8663585
1591888113619,0.686646,0.282793,-0.654809,7.4244127,-2.9304643,-1.2486072
1591888113645,0.739291,0.25844,-0.621603,-6.8930693,-3.5071774,4.8710876
1591888113670,-0.749763,-0.237253,0.616431,-5.557515,-6.1172857,3.479308
1591888113693,-0.755992,-0.205955,0.608783,-16.255962,-4.5332417,-2.8937705
1591888113699,-0.755992,-0.205955,0.608783,-16.255962,-4.5332417,-2.8937705
1591888113715,-0.773068,-0.177324,0.580165,-26.768185,-2.6789832,-8.319208
1591888113731,-0.788204,-0.156198,0.555685,-25.547272,-3.564991,-9.938065
1591888113750,-0.808548,-0.126827,0.51551,-7.693369,-8.110432,-4.716134
1591888113775,-0.801137,-0.135104,0.51001,-2.5753288,-5.934196,5.701444
1591888113798,-0.805231,-0.125342,0.499064,1.0831699,-4.2520046,4.2218914
1591888113846,-0.779126,-0.115713,0.533033,1.5519357,-1.6901908,2.4553437
1591888113877,-0.764284,-0.110843,0.541426,2.2171474,-0.88048315,-0.66125655
1591888113928,-0.753371,-0.05922,0.484152,6.682303,6.2269015,-1.2061692
1591888113956,-0.758691,-0.016536,0.425048,6.4545827,7.9994774,6.2817035
1591888113981,-0.761418,0.015087,0.383576,2.1070974,10.321411,6.908002
1591888114011,-0.756455,0.057296,0.356671,3.163044,10.29352,-2.8910038
1591888114036,-0.774381,0.096017,0.348767,1.4095588,6.260241,0.71339774
1591888114081,-0.806121,0.161989,0.330681,-2.2210422,-6.8425484,1.525952
1591888114132,-0.756909,0.246771,0.300174,-4.526685,-7.0148773,0.74968326
1591888114157,-0.752748,0.295356,0.237342,-2.9042253,-5.927543,-1.9503245
1591888114190,-0.749408,0.299909,0.185995,-4.8312793,-8.360278,-8.419411
1591888114212,-0.74562,0.280332,0.167072,-4.423044,-7.963386,0.5269296
1591888114224,-0.743246,0.273441,0.154081,-3.776867,-9.828287,-0.7640977
1591888114244,-0.741701,0.268852,0.117477,-7.9223213,-12.486288,-3.4604812
1591888114268,-0.74145,0.256481,0.08655,-7.77257,-3.8802547,0.93711436
1591888114295,-0.735327,0.246496,0.085366,2.5504637,4.3991756,-0.011529088
1591888114315,-0.72843,0.237274,0.089776,3.305791,5.823105,-0.32576954
1591888114350,-0.722842,0.238047,0.0951,4.70825,13.26744,4.3396597
1591888114365,-0.720831,0.235913,0.0936,6.572586,8.922447,3.855854
1591888114383,-0.708998,0.233862,0.080975,6.439089,0.37394524,0.33749175
1591888114412,-0.684511,0.222611,0.057663,1.5271921,4.0604653,-3.0757794
1591888114433,-0.682117,0.224613,0.044323,1.5550482,9.89794,-1.2261233
1591888114459,-0.695569,0.206335,0.053075,4.1520686,10.96788,1.1544788
1591888114483,-0.706029,0.182303,0.061657,5.033692,4.545866,-0.50573945
1591888114504,-0.709907,0.156428,0.069588,4.482334,3.3943882,-2.2100253
1591888114523,-0.715028,0.136893,0.071009,5.4004593,-2.2450342,-0.07232797
1591888114546,-0.725821,0.12331,0.056728,3.4584723,-5.2763643,3.4914021
1591888114567,-0.730112,0.117673,0.046002,5.986806,-10.807525,2.4380393
1591888114588,-0.734192,0.118002,0.0412,4.170507,-13.722185,5.729151
1591888114608,-0.741444,0.094927,0.050103,-11.242593,-18.011868,-13.440818
1591888114631,-0.750044,0.078609,0.073218,-0.86408114,-19.42101,-7.697247
1591888114652,-0.761839,0.063729,0.095725,5.4761734,-14.216302,-1.7816391
1591888114672,-0.773791,0.04116,0.115475,2.924612,-8.264222,0.14565396
1591888114694,-0.785859,0.013623,0.140606,3.08705,-3.854621,1.4381447
1591888114722,-0.797773,-0.040505,0.191482,0.52705836,-0.69772243,3.6444135
1591888114745,-0.802524,-0.073926,0.221145,-0.86132073,1.1185594,5.32426
1591888114770,-0.801505,-0.104727,0.241711,-1.8017969,5.203005,5.5701246
1591888114793,-0.791479,-0.150111,0.27092,-1.7942276,9.465469,5.2227364
1591888114819,-0.780947,-0.182427,0.294543,0.6336489,7.7211533,3.9809926
1591888114843,-0.768127,-0.215239,0.322613,1.4453487,7.3495665,2.1019816
1591888114867,-0.756746,-0.255102,0.340474,-0.42032003,9.285533,2.19398
1591888114887,-0.749796,-0.275752,0.349632,-0.47654986,10.000436,2.8141623
1591888114911,-0.742395,-0.297384,0.359914,-0.97854567,11.238495,5.6204796
1591888114931,-0.730342,-0.322269,0.378401,0.90719104,11.023924,8.65859
1591888114951,-0.718852,-0.331761,0.397474,0.49527645,11.384619,6.6484823
1591888114971,-0.702397,-0.340574,0.421413,-0.60578656,10.481123,3.0833127
1591888114992,-0.693234,-0.343886,0.434215,-1.9014022,8.42248,-2.01694
1591888115017,-0.667899,-0.353698,0.480969,2.4420466,-3.8741941,-14.662104
1591888115042,-0.658017,-0.383187,0.515163,6.423662,-23.260891,-8.31806
1591888115084,-0.641744,-0.43497,0.541545,-16.36605,-8.275359,-1.3583978
1591888115109,-0.634392,-0.439226,0.560293,-16.927193,-1.0031691,-5.891665
1591888115133,-0.6281,-0.439188,0.580963,-15.4326315,-4.266553,-9.1558895
1591888115159,-0.622732,-0.434451,0.60916,-10.355313,-6.4347115,-7.4820623
1591888115165,-0.626763,-0.429832,0.610637,-6.8511443,-2.9694,-3.4463754
1591888115183,-0.641687,-0.416403,0.604971,-3.0524569,0.22375965,-3.1878397
1591888115202,-0.661567,-0.401978,0.590584,-2.058939,1.3670645,-3.4140208
1591888115221,-0.683015,-0.39878,0.564457,-0.84477425,4.7578945,-0.24816465
1591888115239,-0.692454,-0.400097,0.55044,-0.340487,5.460367,0.29766488
1591888115261,-0.704406,-0.406294,0.523047,0.82981443,5.5876517,1.3504268
1591888115285,-0.702996,-0.405221,0.517281,0.6628294,5.0992565,4.205865
1591888115305,-0.696344,-0.399292,0.521012,1.8047595,4.8736877,4.3894424
1591888115332,-0.68559,-0.388609,0.53132,3.6113758,5.340085,1.5505717
1591888115355,-0.668078,-0.376875,0.540751,4.5452604,6.4097357,-0.6659734
1591888115378,-0.660112,-0.374131,0.536968,4.883474,8.414533,-0.64335406
1591888115401,-0.658512,-0.371008,0.523879,4.944914,9.902439,0.53380054
1591888115425,-0.660171,-0.362402,0.497902,5.1380687,12.744103,0.21348631
1591888115447,-0.656431,-0.357851,0.487184,4.0528593,12.86693,0.08613992
1591888115468,-0.651554,-0.353794,0.481246,4.61667,6.8783383,-3.1578784
1591888115487,-0.651961,-0.351245,0.476028,1.856966,-1.8463964,6.4231105
1591888115508,-0.656034,-0.353566,0.476153,4.3238754,-11.146269,-9.738145
1591888115532,-0.655088,-0.367654,0.486506,4.3844633,-17.063728,-1.9877042
1591888115555,-0.637902,-0.402729,0.524891,-6.420461,-10.244023,8.34675
1591888115579,-0.619351,-0.41092,0.548997,-22.751572,-7.291506,-1.506801
1591888115603,-0.636983,-0.394085,0.550182,-22.05785,-1.7737341,-3.4642549
1591888115627,-0.642333,-0.3927,0.552504,-13.337122,0.9131179,-0.07841456
1591888115647,-0.66302,-0.365531,0.525165,-10.312626,-2.7797718,4.0551963
1591888115669,-0.690426,-0.315947,0.480783,-4.3213243,-4.384491,6.6387386
1591888115690,-0.705293,-0.270966,0.440573,-1.828408,-2.0784416,7.1025534
1591888115711,-0.710381,-0.236274,0.409937,-0.70138454,-0.17356873,6.2953305
1591888115734,-0.71323,-0.184598,0.379451,2.6448174,1.3474779,4.7679334
1591888115754,-0.716309,-0.15248,0.361084,3.9809456,1.784874,3.9595556
1591888115776,-0.718463,-0.123865,0.340997,4.0002747,2.5181904,3.1300337
1591888115798,-0.719093,-0.095503,0.315771,3.975938,2.743435,1.7232835
1591888115820,-0.718662,-0.065351,0.284805,3.6845162,2.6292033,0.61998475
1591888115846,-0.716682,-0.021227,0.234044,2.6621184,3.9663253,1.0687332
1591888115868,-0.714812,0.005262,0.200229,2.5076058,4.6609225,0.6392163
1591888115895,-0.711518,0.039006,0.156308,2.7644145,4.9621463,-0.66147566
1591888115916,-0.711326,0.05807,0.133021,1.6191392,5.382373,-0.51561075
1591888115942,-0.712539,0.077371,0.112175,0.014336586,6.0702057,0.4889382
1591888115964,-0.712703,0.112242,0.076613,-1.7309723,4.976067,1.5641551
1591888115992,-0.70846,0.139371,0.053207,0.15402603,-0.3650198,2.642825
1591888116013,-0.693764,0.172411,0.023381,4.7548466,-9.015046,2.8237789
1591888116034,-0.684452,0.181549,0.003297,7.1578646,-12.749502,-1.5089877
1591888116059,-0.678804,0.190856,-0.02201,6.5523806,-3.676587,-2.1546795
1591888116079,-0.675078,0.200627,-0.044711,1.1234117,-1.4779539,-1.5991815
1591888116099,-0.673356,0.205465,-0.060628,-3.6690967,-2.5902567,0.42655033
1591888116119,-0.672887,0.205821,-0.067992,-5.7828727,-4.2876244,2.1050026
1591888116143,-0.672357,0.203908,-0.070205,-4.577529,-6.039774,0.385288
1591888116168,-0.671466,0.19743,-0.072261,-3.5225568,-3.34616,1.0554307
1591888116194,-0.669824,0.191719,-0.072808,-4.4407163,-1.6159105,0.8034402
1591888116209,-0.668424,0.191789,-0.072004,-4.424426,-1.3235407,-0.13781506
1591888116238,-0.662772,0.193906,-0.064881,0.49079835,-3.0620537,-0.87991023
1591888116259,-0.660036,0.191092,-0.05864,4.691615,-3.0905895,-0.72553235
1591888116280,-0.660263,0.180684,-0.050972,6.1811423,0.07327366,-0.8170954
1591888116306,-0.666164,0.15488,-0.040917,3.8759933,3.1599898,-0.33060953
1591888116326,-0.672961,0.134464,-0.031729,3.029953,3.749024,-0.050069988
1591888116347,-0.682504,0.110953,-0.016619,3.0275822,4.7022614,0.021029145
1591888116366,-0.695277,0.082577,0.003802,5.2114286,6.0189214,1.039016
1591888116385,-0.710378,0.045624,0.027351,6.226206,6.997892,2.2291553
1591888116408,-0.724765,-0.002589,0.054266,5.860264,7.4223413,4.652501
1591888116429,-0.73269,-0.058338,0.08682,4.141438,7.6633415,7.2106433
1591888116453,-0.723412,-0.14215,0.151344,-1.7451283,6.7572145,7.39735
1591888116474,-0.708208,-0.181742,0.199708,-6.753227,5.077686,2.249044
1591888116494,-0.706582,-0.197945,0.241946,-12.680036,-0.05542183,-3.335479
1591888116516,-0.722448,-0.194588,0.285697,-14.302764,-5.0919847,-7.032391
1591888116538,-0.735357,-0.211617,0.357998,-9.6657505,-16.200144,-8.59867
1591888116562,-0.726458,-0.252426,0.416184,-12.580516,-12.810689,-9.772907
1591888116583,-0.727129,-0.277303,0.415884,-10.318659,2.7021308,-2.8775363
1591888116604,-0.733873,-0.279745,0.404296,-8.690396,3.1207252,-1.5442684
1591888116630,-0.736899,-0.282066,0.40381,-7.396349,1.038753,-2.465729
1591888116643,-0.73815,-0.281737,0.412581,-6.7842817,-1.10007,-3.9295976
1591888116667,-0.736178,-0.279222,0.424022,-5.2136116,-3.5561762,-4.3135757
1591888116688,-0.731577,-0.27608,0.428812,-2.9219313,-3.021182,-2.720456
1591888116710,-0.726003,-0.273849,0.419797,-0.9112952,-0.4286909,-2.2095282
1591888116734,-0.721743,-0.27679,0.389737,5.2680016,0.84583473,-2.8422298
1591888116759,-0.733617,-0.269184,0.343071,-0.33655238,0.8157215,2.0912786
1591888116779,-0.742561,-0.273785,0.312955,-0.38777387,1.5774627,2.5189414
1591888116801,-0.73724,-0.29759,0.317058,0.98699486,2.295681,0.48361468
1591888116826,-0.730023,-0.31603,0.31436,2.3243628,3.083344,-0.5460515
1591888116846,-0.727736,-0.315507,0.301761,-0.40747678,5.5194073,0.9072342
1591888116871,-0.725615,-0.311882,0.289509,-3.8299932,7.907859,1.9586041
1591888116890,-0.725106,-0.30396,0.282903,-5.7306185,9.827388,2.906703
1591888116918,-0.727775,-0.282683,0.279246,-4.6463437,11.729817,4.2487316
1591888116944,-0.732435,-0.260477,0.28341,-1.0818082,12.033967,4.468855
1591888116967,-0.731155,-0.236458,0.309223,3.289411,11.354965,1.0830585
1591888116989,-0.718831,-0.239518,0.344956,7.0182858,10.918023,-8.614837
1591888117011,-0.701322,-0.261304,0.388814,12.559531,6.088825,-20.306828
1591888117032,-0.721064,-0.335044,0.374513,7.481951,-6.2573338,8.384388
1591888117052,-0.725871,-0.357402,0.359757,3.4828014,-19.840221,3.695919
1591888117072,-0.720073,-0.381658,0.354731,-9.300001,-46.283424,-10.427492
1591888117097,-0.697013,-0.42863,0.417833,-9.348426,-12.866135,0.6558347
1591888117120,-0.692448,-0.45045,0.450564,-9.314682,-2.9238348,8.076101
1591888117140,-0.694992,-0.46457,0.458395,-10.456967,1.2527246,4.2662163
1591888117160,-0.694824,-0.485181,0.45175,-11.080405,3.333921,2.73973
1591888117185,-0.659787,-0.527972,0.475384,-6.219063,-1.646718,-6.9179344
1591888117215,-0.638635,-0.544622,0.484784,-5.828469,-0.25194454,-4.671353
1591888117235,-0.627496,-0.56842,0.468808,-3.6184728,1.6086307,1.1334534
1591888117264,-0.629116,-0.586241,0.452367,-0.04572344,6.126604,8.913026
1591888117283,-0.627389,-0.591223,0.452371,0.03213501,7.5780897,9.89295
1591888117302,-0.620346,-0.595848,0.463854,0.46221304,8.587724,10.364591
1591888117329,-0.604241,-0.590576,0.497345,3.5131593,10.330234,5.344286
1591888117348,-0.590635,-0.585393,0.519976,4.4364457,10.390551,0.22028375
1591888117372,-0.576991,-0.57613,0.541181,4.5958824,10.977652,-2.297632
1591888117391,-0.576949,-0.573645,0.541238,4.347574,11.064666,-1.5046542
1591888117413,-0.581273,-0.571333,0.533437,3.40612,11.062607,2.513754
1591888117438,-0.58448,-0.574455,0.522532,1.816766,11.380678,6.9405975
1591888117464,-0.576703,-0.576909,0.531032,0.6845498,10.98974,5.6145754
1591888117493,-0.550949,-0.574939,0.570031,-2.3357048,5.8352184,-23.845755
1591888117518,-0.551883,-0.58397,0.583262,-22.914026,-11.729448,3.439817
1591888117541,-0.560377,-0.578954,0.589273,-29.4936,-21.888279,3.7573159
1591888117565,-0.544793,-0.564607,0.61773,-21.424328,-24.106987,-9.445877
1591888117588,-0.572406,-0.55491,0.582832,-23.365625,-12.150556,-2.1592212
1591888117623,-0.606566,-0.53416,0.537777,-5.1489935,-5.738818,7.8182163
1591888117638,-0.626535,-0.510798,0.508083,-4.3655176,-5.385048,10.053827
1591888117656,-0.64191,-0.476311,0.476624,-2.989351,-3.7544346,10.24511
1591888117676,-0.649229,-0.430199,0.446516,-0.93302166,-1.239399,8.547538
1591888117695,-0.647504,-0.379615,0.419079,-0.078588605,2.3177419,7.1782813
1591888117716,-0.639386,-0.33104,0.395164,0.70088667,5.843409,7.3617826
1591888117737,-0.628019,-0.293484,0.377581,2.3405378,8.384945,5.388541
1591888117761,-0.617275,-0.275155,0.367863,4.507208,9.660384,0.35342902
1591888117783,-0.612039,-0.274148,0.363186,5.330498,10.198288,-5.716677
1591888117808,-0.626053,-0.282269,0.347996,3.636972,10.959961,-3.3699355
1591888117837,-0.685456,-0.252334,0.268902,-1.9318132,12.24465,5.4627934
1591888117851,-0.69541,-0.237322,0.253704,-1.2442714,11.693003,6.6991534
1591888117872,-0.698488,-0.20844,0.248076,0.0023164153,10.478484,5.826874
1591888117894,-0.691989,-0.170691,0.247391,-0.0560354,5.7859473,-2.034165
1591888117915,-0.695812,-0.090418,0.222505,1.9032363,-1.618681,4.106581
1591888117937,-0.701037,-0.046697,0.199081,3.0812654,-5.2136564,-3.1320775
1591888117959,-0.713596,-0.0416,0.190407,1.866899,-8.08215,4.4047427
1591888117979,-0.724161,-0.05332,0.1883,2.9454067,-9.440519,2.0141673
1591888118002,-0.732354,-0.056092,0.181529,-2.0792174,-11.003605,2.493593
1591888118029,-0.727656,-0.049747,0.188759,-1.4193828,-6.6953278,-1.8033867
1591888118051,-0.725379,-0.048022,0.186007,-6.8470283,-5.4280367,0.66395015
1591888118077,-0.727274,-0.046486,0.177199,-7.5424213,-6.7132263,0.9329731
1591888118102,-0.728904,-0.036054,0.165762,-1.9061477,-8.273866,-1.3334697
1591888118127,-0.728428,-0.024312,0.151841,-1.718887,-7.1418324,-1.5333664
1591888118150,-0.727142,-0.011464,0.132742,2.7951822,-0.47692204,1.0593954
1591888118174,-0.724986,-0.005952,0.125624,5.159785,2.3412414,1.889173
1591888118197,-0.718507,-0.009388,0.122093,4.8387475,3.163187,-0.060200244
1591888118225,-0.720245,-0.02177,0.11564,3.7622738,5.0981236,0.80567634
1591888118236,-0.720245,-0.02177,0.11564,3.7622738,5.0981236,0.80567634
1591888118262,-0.729017,-0.045821,0.113218,1.5953653,8.2857275,1.6687121
1591888118286,-0.737181,-0.068608,0.122544,0.22400558,10.733884,0.1517356
1591888118306,-0.741319,-0.082145,0.139567,1.2983385,10.846514,0.5272414
1591888118327,-0.744036,-0.09777,0.163,1.5813496,10.624745,0.97997
1591888118349,-0.745145,-0.113386,0.188998,1.1828179,10.359088,0.71310514
1591888118371,-0.746439,-0.124143,0.214625,0.8651752,10.018316,1.3397857
1591888118397,-0.749919,-0.128631,0.252187,0.16093302,8.41988,1.0212288
1591888118420,-0.752432,-0.127521,0.280399,-2.6717136,3.4727879,-4.584732
1591888118442,-0.759414,-0.128051,0.316139,-16.454597,-10.630118,5.312194
1591888118466,-0.739181,-0.139311,0.436444,-16.65131,-25.660923,-19.376902
1591888118486,-0.722997,-0.14525,0.471136,-13.89271,-12.589535,-18.677784
1591888118507,-0.731142,-0.157508,0.473743,-10.337324,0.5963044,-1.0812434
1591888118530,-0.74771,-0.168698,0.460563,-9.9161,-0.45233345,1.4366071
1591888118551,-0.752921,-0.186913,0.457808,-13.727036,-2.675891,0.4097489
1591888118574,-0.755622,-0.205611,0.445202,-9.765369,2.1205301,-0.24268842
1591888118594,-0.762168,-0.206219,0.420033,-6.654352,4.5293465,1.0680327
1591888118621,-0.768144,-0.201128,0.393636,-4.0995374,5.880783,2.365554
1591888118646,-0.768335,-0.193863,0.383326,-0.7083826,4.9493885,1.7906804
1591888118674,-0.755406,-0.185709,0.394728,4.2709107,3.5748787,-0.38986826
1591888118686,-0.742787,-0.189551,0.401549,5.6343026,5.3380976,-1.5368702
1591888118711,-0.733465,-0.196915,0.396517,7.5597525,6.9879017,-0.5945283
1591888118735,-0.72977,-0.187794,0.34376,5.9210515,7.6369457,5.213901
1591888118761,-0.724946,-0.166457,0.292685,3.6076021,7.4739256,4.638306
1591888118787,-0.713154,-0.144809,0.254139,2.2864423,7.8177767,3.6922932
1591888118807,-0.6927,-0.129166,0.237989,1.2262353,8.674358,-0.2526685
1591888118827,-0.682098,-0.138149,0.24925,2.3597412,8.643338,-4.406088
1591888118849,-0.677398,-0.155414,0.260722,2.7885761,5.703702,-5.9332113
1591888118869,-0.679292,-0.168053,0.258549,2.9544387,-0.72165394,-1.2056211
1591888118888,-0.682253,-0.169856,0.244527,0.9709023,-2.923006,4.935732
1591888118917,-0.675828,-0.1577,0.234543,-6.241624,-13.128813,-6.3774476
1591888118937,-0.685375,-0.155555,0.25026,-6.1075,-13.141187,-6.3070254
1591888118962,-0.702153,-0.161869,0.274706,-4.26447,0.8359375,0.40570754
1591888118985,-0.716678,-0.163901,0.285153,-8.508293,0.8674135,1.1461196
1591888119004,-0.714029,-0.157459,0.293728,-14.55986,-5.278882,0.36078545
1591888119025,-0.709764,-0.150649,0.292972,-13.9802,-8.196005,-0.37648988
1591888119045,-0.699145,-0.125256,0.275129,0.28948903,-5.192891,-3.132181
1591888119066,-0.692793,-0.112933,0.260263,0.97375906,-5.278594,-1.8906833
1591888119090,-0.689507,-0.10459,0.244213,-0.25597215,-3.158022,2.9503598
1591888119112,-0.686528,-0.103777,0.23472,0.63614964,0.28847027,0.7500997
1591888119133,-0.684406,-0.111038,0.238064,4.075187,2.5635533,-4.5461655
1591888119158,-0.68874,-0.128659,0.242951,3.09502,4.8605113,-0.86293066
1591888119177,-0.691756,-0.138517,0.24078,0.41678536,5.9915214,0.28795534
1591888119199,-0.691679,-0.147343,0.241354,-1.4044211,6.5738525,0.92913014
1591888119221,-0.691519,-0.150748,0.241911,-1.446819,6.8133082,1.0284972
1591888119243,-0.691892,-0.149527,0.241511,-1.2024372,7.0032005,0.6627089
1591888119266,-0.690806,-0.151581,0.244251,-0.5066421,6.0877447,-0.4895004
1591888119287,-0.690068,-0.151552,0.248133,1.6899908,4.730157,0.2325658
1591888119311,-0.689877,-0.148466,0.247795,2.226819,3.9114456,1.571579
1591888119334,-0.687853,-0.145118,0.24651,1.0462477,2.5091977,1.3922606
1591888119353,-0.684585,-0.142768,0.249617,-1.045152,-0.6650944,-1.6275976
1591888119376,-0.686212,-0.143671,0.269098,-3.5327446,-8.134097,-3.9539013
1591888119398,-0.696063,-0.144242,0.282701,-2.4853146,-9.023405,-0.13289753
1591888119420,-0.708148,-0.142921,0.290857,-0.06265402,-3.930313,1.3321732
1591888119442,-0.71917,-0.137384,0.291748,2.4136837,0.30699348,0.3556863
1591888119467,-0.732623,-0.133377,0.286636,3.3320456,-0.6594248,2.7502127
1591888119490,-0.733424,-0.141611,0.289193,2.6480713,-3.7870789,2.4920335
1591888119509,-0.727862,-0.15624,0.297263,2.1410325,-3.8734932,1.6998005
1591888119529,-0.71921,-0.175437,0.305278,-4.5903664,-4.0927753,-0.2620738
1591888119550,-0.706964,-0.196187,0.320234,-8.824296,-5.1731596,-0.8053351
1591888119571,-0.694275,-0.213384,0.334654,-8.660491,-3.2142725,-2.4022067
1591888119592,-0.686631,-0.229717,0.341192,-5.9568415,-1.6021309,-0.8224263
1591888119614,-0.682652,-0.243171,0.346064,-4.335531,-0.7549839,0.42615438
1591888119636,-0.678161,-0.251545,0.350296,-5.4498477,2.0534573,-0.67312074
1591888119658,-0.676606,-0.250636,0.349748,-4.075868,3.356844,-0.47917712
1591888119680,-0.677381,-0.245618,0.347487,-2.4042604,4.18968,-0.1530852
1591888119703,-0.679631,-0.238384,0.343186,-1.2586789,4.4791427,-0.34623045
1591888119729,-0.684711,-0.226094,0.334058,-0.2741784,4.502185,-0.20493579
1591888119755,-0.688907,-0.216739,0.327087,0.66988254,4.764951,-0.098918736
1591888119780,-0.695372,-0.202535,0.316049,0.796275,5.7873855,-0.243711
1591888119799,-0.699079,-0.194558,0.309038,0.2992258,6.419218,-0.4917661
1591888119826,-0.701976,-0.188671,0.302929,-0.44917214,6.714392,-0.5880917
1591888119850,-0.709382,-0.177998,0.294508,-2.6133208,6.9334908,0.05971837
1591888119875,-0.717962,-0.167973,0.289853,-3.9310365,4.0617127,0.8615842
1591888119896,-0.730607,-0.148272,0.293398,-3.2320597,0.5221157,1.3907459
1591888119919,-0.744476,-0.122729,0.30007,-3.3706317,-2.065978,-0.17060399
1591888119941,-0.768658,-0.076656,0.304696,-2.905006,-5.239402,-2.0824583
1591888119965,-0.785816,-0.046149,0.308322,0.009118557,-6.6300097,-2.4756024
1591888119985,-0.800469,-0.020138,0.315495,2.168671,-6.440302,0.84593487
1591888120005,-0.806039,-6.46E-4,0.330213,0.6027689,-4.8988175,-4.038426
1591888120028,-0.802401,0.029465,0.359262,-3.5429187,-4.4567804,-3.6309812
1591888120049,-0.799597,0.058853,0.367728,-8.521736,-5.881287,-2.772718
1591888120071,-0.796595,0.089627,0.369911,-9.474934,-7.3813524,-3.1960807
1591888120099,-0.795194,0.124625,0.360847,-4.579052,-6.6889167,-4.2396097
1591888120127,-0.800229,0.137558,0.336008,-2.1752958,-3.2701817,-2.2054784
1591888120150,-0.813018,0.157423,0.280211,1.2217712,-0.7637148,0.6892295
1591888120175,-0.820535,0.167236,0.240517,2.4686527,-0.01530695,1.4618325
1591888120200,-0.824759,0.171156,0.186655,2.6073072,0.6638894,3.7215412
1591888120220,-0.82172,0.168305,0.156047,1.8401935,1.6810617,3.9922938
1591888120245,-0.814384,0.167354,0.127933,1.1008565,3.1701026,3.6787968
1591888120264,-0.804721,0.173498,0.101521,1.1327786,4.860203,3.2525957
1591888120290,-0.789584,0.196392,0.065802,3.1745653,6.929716,4.587832
1591888120315,-0.781812,0.206544,0.04978,4.3830466,7.415161,5.5179224
1591888120340,-0.768039,0.206034,0.0358,6.8640137,8.109044,3.4263175
1591888120363,-0.757225,0.197289,0.027936,7.3254156,9.271163,0.09107041
1591888120387,-0.747356,0.184873,0.019696,6.9903455,10.207683,-1.614864
1591888120411,-0.738894,0.168251,0.012346,7.591899,9.765302,-5.9391823
1591888120434,-0.746536,0.159093,0.009751,7.775385,2.2857518,-0.50793016
1591888120459,-0.765182,0.143782,0.012927,2.8013477,-2.0314245,3.8997316
1591888120480,-0.776857,0.118255,0.058687,0.14340067,-14.697901,7.5263004
1591888120505,-0.771664,0.107902,0.106073,-4.3179126,-20.898815,6.941969
1591888120530,-0.761129,0.093273,0.166496,-20.699137,-2.5145302,-8.423022
1591888120554,-0.760802,0.090273,0.182413,-5.148744,2.295433,-3.4395504
1591888120579,-0.774046,0.096937,0.156944,1.8462105,-8.059759,2.5981836
1591888120599,-0.778231,0.094059,0.138374,2.177631,-9.33989,2.0396311
1591888120620,-0.776448,0.089588,0.129167,4.2939444,-5.1291447,-1.0093186
1591888120644,-0.769798,0.084579,0.125163,-1.707238,-0.7495022,-1.5752757
1591888120668,-0.761457,0.076541,0.121411,-3.1253254,-0.23017311,-2.330034
1591888120690,-0.759649,0.070792,0.129302,-2.289057,-0.10629654,-1.6248426
1591888120711,-0.759808,0.066344,0.138361,0.9111086,0.58205414,0.92980576
1591888120737,-0.759484,0.067861,0.138102,0.15937853,1.6798644,1.9536829
1591888120759,-0.757084,0.083487,0.120533,0.41884136,4.0151277,3.2982054
1591888120784,-0.751788,0.094483,0.109539,0.9398136,5.34452,2.4950962
1591888120808,-0.742157,0.105961,0.099944,1.8135909,6.7914314,1.3769258
1591888120830,-0.737731,0.109679,0.098563,2.6517713,7.742433,0.83560824
1591888120854,-0.73591,0.110396,0.099176,2.6176367,7.8119373,-0.58105934
1591888120877,-0.73585,0.109714,0.100984,0.7047894,6.717843,-0.7533355
1591888120901,-0.736498,0.111575,0.103623,0.48261833,5.1971025,0.11145198
1591888120926,-0.734828,0.118905,0.098296,-1.0965216,3.9266033,0.1754055
1591888120947,-0.73264,0.133507,0.084802,-1.7839031,0.9103403,1.7888848
1591888120974,-0.726285,0.169365,0.059732,-0.64420295,-5.5505085,1.8799047
