@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:28:41 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-0.13319999,3.4829,-1.9613999,-0.671209,-0.422459,0.216389
5.3596997,5.3441,-3.7979,-0.67325,-0.419631,0.219837
13.3921995,-2.336,-1.8120999,-0.674125,-0.408242,0.220242
7.2169,1.6309999,-0.0932,-0.673351,-0.40292,0.218583
2.7688,6.4096,1.5936999,-0.669512,-0.405602,0.212655
0.3331,9.1837,2.5414,-0.661331,-0.414387,0.205847
-1.7231,11.8055,3.4957,-0.650925,-0.423708,0.211963
-2.8046,12.9772,3.9355998,-0.643267,-0.428218,0.219899
-6.2271,7.7731,-0.2868,-0.643345,-0.422469,0.235751
-6.4379997,-0.12879999,-0.50949997,-0.644172,-0.41661,0.255248
-6.3648,-5.9736,-0.1915,-0.643544,-0.411807,0.271241
-4.6872,-11.763599,-3.6883998,-0.632626,-0.410763,0.306634
-6.3711,-3.8392,-0.8516,-0.626776,-0.409549,0.317474
-8.5006,-4.981,-2.0179,-0.623308,-0.401994,0.319523
-9.6886,-13.5141,-9.7036,-0.617669,-0.396532,0.321085
-1.893,-6.83,1.8188,-0.615379,-0.386061,0.328333
-2.836,-3.2705998,1.0742999,-0.611744,-0.372885,0.333968
-7.3099,-0.8491,-3.3792,-0.607783,-0.366476,0.343412
-6.6737,0.3216,-5.6466,-0.60605,-0.360976,0.35075
-5.7723,1.6078999,-4.6046,-0.607217,-0.361267,0.357182
-3.9431,3.5200999,1.3752999,-0.611393,-0.358222,0.362111
0.8297,8.3218,4.7957997,-0.597403,-0.342239,0.367177
